"MemberID","Gender","Visit_Last1Month","Visit_Last2Month","Visit_Last3Month","Spending_Last1Month","Spending_Last2Month","Spending_Last3Month","Age","Monthly_Income","Marital_Status","Payment_Channel","Buy_Groceries","Buy_Toiletries","Buy_Food","Buy_Electronic","Buy_Clothes","Buy_HomeAppliances","Last_Visit","y"
"ID319177",0,1,1,6,212691,223879,269421,24,2767600,0,0,0,1,1,0,0,0,15,0
"ID945275",0,6,7,2,368506,384648,358891,21,5078000,1,1,0,1,1,0,0,1,25,1
"ID058521",0,0,0,0,0,0,0,29,5127000,1,1,0,0,1,0,0,0,93,0
"ID380665",0,1,1,1,678420,628029,640220,27,7609900,1,0,0,1,1,0,0,1,19,0
"ID763795",0,3,3,5,519665,497815,490250,30,4473100,1,0,0,1,1,0,0,1,9,1
"ID330632",1,5,3,1,235400,243456,227027,27,4065900,1,0,1,1,1,0,0,1,22,0
"ID249190",0,2,2,3,162361,200048,182909,34,2604700,0,1,0,0,0,0,0,1,1,0
"ID792544",1,1,1,1,638086,655697,603450,24,4916500,1,2,0,0,1,0,0,0,11,0
"ID423711",0,5,5,4,495140,500366,546575,28,2099700,0,0,0,1,1,0,0,1,6,1
"ID079610",0,1,1,1,238228,253007,265826,36,3170900,1,1,0,1,1,0,0,0,25,1
"ID411102",0,1,2,3,640178,708031,697940,32,3926900,1,2,0,1,1,0,0,0,17,0
"ID041187",1,1,2,5,592206,537540,598434,34,6016400,1,0,0,1,0,0,0,1,25,1
"ID815922",1,1,2,1,229545,214900,195398,30,5258200,0,0,1,1,1,0,0,0,10,0
"ID147773",1,1,4,1,558428,659124,710108,32,4297800,0,1,0,1,1,0,0,0,15,0
"ID321576",0,3,1,1,255401,288717,266913,27,3692900,1,2,0,1,1,0,1,0,10,0
"ID246795",1,2,4,5,396663,308376,370120,39,6774500,1,2,0,0,1,0,0,0,25,0
"ID715402",1,3,2,3,376398,374444,386883,47,3712600,1,0,0,0,1,0,0,1,5,1
"ID416389",1,3,2,4,758230,690191,835656,28,6119700,0,2,1,1,1,0,0,0,6,0
"ID516595",0,5,2,4,316956,340974,378861,33,4329600,1,2,0,1,1,0,0,1,27,1
"ID253245",0,2,1,1,403703,366262,324021,24,1628000,0,2,0,0,1,0,0,0,18,0
"ID640975",1,0,2,1,0,193556,216834,26,2267300,1,0,1,1,1,0,0,0,47,0
"ID162289",0,6,6,3,399286,374836,327017,24,8485000,0,2,0,0,1,0,0,0,13,1
"ID909592",1,3,3,5,370860,355800,334578,40,2459300,1,0,0,0,1,0,0,0,25,1
"ID811531",0,2,0,3,440668,0,484043,28,3650900,0,0,1,1,1,1,0,0,4,0
"ID829492",1,1,4,4,1328918,1208851,1017634,36,11557800,1,2,0,1,0,0,0,0,20,0
"ID010347",1,2,2,4,440511,472268,491031,32,6472300,1,1,0,1,1,0,0,0,7,1
"ID442076",1,5,4,3,432556,408620,432529,27,2563900,1,1,0,0,1,0,0,0,2,1
"ID238029",0,3,3,5,411181,354242,344398,28,5752400,1,0,0,1,1,0,0,0,8,1
"ID387661",1,1,2,2,159907,160827,117072,37,4532500,1,1,1,1,1,1,0,0,6,0
"ID294036",0,3,5,10,793630,797589,733253,35,5362200,1,2,0,1,1,0,0,0,5,0
"ID842008",0,2,3,4,443647,459928,447154,31,4323800,0,1,0,1,1,0,0,1,25,1
"ID624794",1,4,5,2,630062,704276,587396,36,4949500,1,1,0,1,1,0,0,0,25,1
"ID919185",1,1,1,3,671261,576207,544850,32,3925900,1,1,0,1,1,1,0,0,13,1
"ID101435",1,2,3,0,1504602,1551880,0,31,6245300,1,0,1,1,1,0,0,0,26,0
"ID192991",0,3,2,6,596355,681210,755942,27,3746300,1,1,0,0,0,0,0,0,27,1
"ID958639",0,1,5,2,345893,402642,419313,22,7631400,0,1,0,1,1,0,1,0,14,1
"ID493138",0,3,1,2,1327082,1411839,1327923,30,3938800,1,2,1,0,1,0,0,1,17,0
"ID886829",1,2,3,5,602905,721847,721017,32,9055700,1,2,0,1,0,0,0,1,2,0
"ID370685",1,2,3,3,227978,245885,250152,40,9356100,1,0,0,1,1,1,0,0,28,0
"ID285858",1,2,4,3,268477,256906,247169,49,3213600,1,1,1,1,1,0,0,0,24,0
"ID262415",1,8,4,2,421082,399604,450432,29,7836400,1,2,0,1,1,0,0,0,2,1
"ID962616",1,2,3,2,788234,707800,772197,29,7456900,1,1,0,1,1,0,0,0,12,0
"ID376789",0,3,1,0,697556,781472,0,39,2643900,1,1,0,1,1,0,1,0,25,0
"ID423685",0,2,1,0,1358019,1090145,0,23,6934500,0,0,0,1,1,0,0,0,20,0
"ID760350",1,1,1,1,332028,332931,273438,30,6583600,1,0,0,1,1,0,0,0,18,0
"ID035089",1,3,2,2,573471,655423,648683,33,4617600,1,2,0,1,1,0,0,0,27,1
"ID665736",1,1,2,3,865169,745902,648300,32,5093600,1,0,0,1,0,1,0,0,15,0
"ID573867",0,4,6,1,1209931,1142794,1098060,24,5401100,1,1,0,0,1,0,0,0,29,0
"ID307595",1,3,2,4,1415446,1634608,1826628,34,5783500,0,1,0,1,1,0,0,0,27,0
"ID110501",0,6,4,6,377878,438832,422201,52,1037700,1,0,1,1,1,1,0,0,12,1
"ID208478",0,8,5,3,641857,767822,823179,25,4575100,0,0,1,1,1,1,0,1,6,0
"ID207136",1,9,5,7,968983,1195010,1206237,28,1507400,1,2,0,1,1,0,0,0,12,0
"ID433990",0,4,8,6,589378,535146,547275,26,6120000,1,2,1,1,1,0,0,0,9,1
"ID217864",1,1,3,2,379241,391970,339087,22,5027800,1,0,0,1,0,0,0,0,14,0
"ID913618",1,2,3,2,273538,268225,222375,23,4610600,0,1,0,1,1,0,0,0,17,0
"ID494174",0,4,6,2,249250,205294,251257,33,2157600,1,0,0,1,1,0,0,0,21,0
"ID378664",1,3,4,5,765024,806114,796955,25,5660800,1,1,0,1,1,0,0,0,1,0
"ID095785",1,6,4,4,594196,534692,480944,24,3025100,1,1,0,1,1,0,0,0,28,1
"ID120050",0,1,0,1,308367,0,402109,36,1757900,0,1,0,1,1,0,0,0,10,0
"ID843541",1,5,10,9,503751,518422,548298,47,6303600,1,0,0,1,1,0,0,0,25,1
"ID896671",1,7,10,11,526906,407579,321073,40,4571300,1,0,0,0,0,0,1,1,13,1
"ID609917",1,4,8,6,186180,219236,202519,26,7851300,1,2,0,0,1,0,0,0,9,1
"ID362771",0,4,5,4,388030,408440,432177,35,7583100,1,0,0,1,1,0,0,1,6,1
"ID545820",0,2,1,0,138733,131245,0,30,7052000,1,1,0,1,1,0,0,0,25,0
"ID408274",0,2,6,4,752937,828785,887518,28,3956800,0,0,0,0,1,1,0,1,14,0
"ID089700",0,7,10,5,979272,885708,824637,28,2573600,1,1,0,1,0,0,0,0,14,0
"ID602955",0,3,6,3,142738,138105,146421,25,4681800,1,0,0,1,1,0,0,0,9,0
"ID346951",1,4,5,2,639110,695832,685763,26,2589800,1,0,0,1,1,0,0,0,16,0
"ID640771",1,1,2,5,104183,98813,84245,26,3075300,1,0,0,1,1,0,0,0,17,0
"ID589158",1,3,5,4,462096,502936,442737,26,7254500,0,1,0,0,1,0,0,0,10,1
"ID656725",0,2,2,4,666520,622785,655993,29,3380000,1,1,1,1,1,0,0,0,26,0
"ID198002",0,5,6,5,140756,163213,167831,21,4909000,0,1,0,1,1,0,1,0,6,0
"ID184527",0,2,1,0,250534,246434,0,36,2446200,0,1,0,0,0,1,0,0,7,0
"ID885624",1,3,3,1,553293,531752,509877,24,9002600,0,1,0,1,1,1,0,0,14,1
"ID117674",1,3,6,3,285890,303454,309357,36,7792700,0,0,0,1,1,0,1,0,27,0
"ID630269",1,4,5,4,792163,750245,757976,22,4553100,1,0,0,0,1,0,1,0,6,0
"ID427354",1,3,4,1,330107,317920,300326,27,8184900,0,0,0,1,1,0,0,0,25,0
"ID985347",1,0,0,0,0,0,0,22,6730600,1,0,0,1,1,0,0,0,101,0
"ID782980",1,1,4,6,223709,214933,215663,37,5092600,1,2,0,1,1,0,0,0,29,1
"ID525890",1,3,4,5,172480,155907,143365,21,4686300,0,1,0,0,1,0,0,0,8,0
"ID822728",1,0,1,1,0,449298,336482,37,4989300,1,2,0,1,1,0,0,0,42,0
"ID387373",1,2,1,2,207691,195453,210530,31,5784000,1,2,0,1,1,0,0,0,13,1
"ID743551",0,4,7,4,189967,178045,169537,30,6555800,1,1,0,1,1,0,0,0,22,0
"ID202033",1,0,1,1,0,154929,195901,23,5486000,0,0,0,1,1,0,0,1,55,0
"ID239324",0,7,9,4,789256,700876,741764,31,11636600,1,0,1,1,1,0,0,0,22,0
"ID048054",0,2,0,2,172146,0,204859,25,4645000,0,0,0,1,1,0,0,1,2,0
"ID235265",0,1,0,0,759276,0,0,31,8662400,0,2,0,1,1,0,0,0,19,0
"ID743986",0,2,4,7,331667,301586,357255,24,8320400,0,0,1,1,1,0,0,0,18,1
"ID996358",1,2,0,3,160194,0,188246,23,3361300,1,2,0,1,1,0,0,0,14,0
"ID923116",1,5,6,0,430198,439653,0,27,4662200,1,0,1,0,1,0,0,0,6,0
"ID189580",1,6,10,12,190764,147002,100357,39,10229000,1,0,0,1,1,0,0,0,3,0
"ID088162",0,5,6,6,295967,303448,338814,26,5223600,1,0,0,1,1,0,0,0,4,1
"ID108883",1,6,4,5,426259,507194,470122,29,8534900,1,1,0,1,0,1,0,0,28,1
"ID476172",1,1,1,2,721397,745351,670121,38,3139800,1,2,0,1,1,0,0,0,14,0
"ID221384",1,1,4,5,502141,539038,605453,30,1628400,1,1,0,0,1,0,0,0,20,1
"ID490742",1,0,1,6,0,633086,609626,24,3795300,1,0,0,0,1,0,0,0,44,0
"ID632920",1,4,4,1,474295,407004,403354,25,2254700,1,1,0,1,1,1,1,0,17,1
"ID195160",1,5,5,4,178703,203869,211781,32,5961200,1,1,0,0,1,0,0,0,22,0
"ID575204",1,3,3,3,174493,198878,209428,28,3635300,1,2,0,1,1,0,0,1,28,0
"ID775901",1,3,4,4,322713,248121,221020,23,5896700,0,2,0,0,1,0,1,0,21,0
"ID550553",1,4,1,3,543546,613431,628616,27,4785500,1,1,0,1,1,0,0,0,18,1
"ID297685",1,3,5,5,637813,719302,604004,24,5435700,1,0,0,1,1,0,0,0,9,1
"ID937427",0,0,1,0,0,400928,0,28,10136300,1,2,1,0,1,0,0,0,32,0
"ID004637",1,3,5,5,939641,967439,1016293,34,6717000,0,2,0,1,0,0,0,1,25,0
"ID112652",1,2,3,4,466725,374565,309920,24,4697000,1,2,0,1,1,0,0,0,0,1
"ID822488",1,4,8,6,328910,291227,259913,23,6019300,0,1,0,0,1,0,0,1,14,0
"ID853246",0,4,4,4,253868,228635,236718,21,4342900,0,0,0,1,0,0,0,0,24,0
"ID197432",1,4,6,4,800667,734334,719929,23,4328700,0,0,0,1,1,0,0,0,7,0
"ID911045",0,2,1,2,159729,150119,159425,30,9901600,1,2,0,1,1,0,0,0,23,0
"ID330168",1,3,3,5,524540,476929,424665,35,10205400,1,0,0,1,1,0,0,0,21,1
"ID266219",1,3,1,5,703842,860897,989003,27,2325700,1,0,0,1,1,0,0,0,14,0
"ID358666",1,6,3,2,916453,750486,823752,24,3980200,1,1,0,1,1,0,0,0,22,0
"ID252466",1,4,5,1,855426,828796,752913,29,2233700,1,0,0,1,1,1,0,0,15,0
"ID402934",1,1,5,6,393912,415662,383813,27,12473600,0,0,0,1,1,0,0,0,21,1
"ID511441",0,4,5,2,414535,466050,404121,30,4537800,1,1,0,0,1,0,1,0,4,1
"ID384863",0,6,9,3,514908,542561,572610,33,5804500,1,0,0,1,1,0,0,1,0,0
"ID633363",1,4,5,4,181745,199068,199163,23,4550400,1,2,1,1,1,0,0,0,2,0
"ID733331",1,9,6,2,229183,236542,215002,20,5113200,0,1,0,1,1,0,0,0,5,0
"ID729567",1,5,4,4,371096,436057,385252,46,5457600,1,1,0,0,0,0,0,0,5,1
"ID823841",0,1,2,5,763799,722185,713280,25,4740700,1,1,1,0,1,0,0,0,28,0
"ID373598",0,1,1,4,431895,415896,406077,25,5186700,0,1,0,1,1,0,0,0,26,1
"ID833853",0,2,2,1,396602,355360,387287,20,2572400,0,2,0,1,1,0,1,0,0,1
"ID084797",1,4,4,1,672989,647121,687670,34,6959800,1,2,0,0,1,0,0,1,23,0
"ID909049",0,2,2,3,530993,534581,472308,30,9200800,0,1,0,1,1,0,0,0,18,1
"ID010500",1,4,5,2,393423,424156,443958,29,6063600,1,0,0,1,1,0,0,0,21,0
"ID122948",0,2,5,3,340625,357036,308866,22,11463800,0,2,0,1,1,0,0,0,19,0
"ID099636",1,6,7,4,379859,462369,477800,37,2884700,1,0,0,1,1,0,0,0,6,1
"ID704350",1,5,3,3,918130,956377,1013707,26,3729500,1,0,0,1,1,0,1,0,13,0
"ID781357",1,5,7,3,566238,644009,535683,31,4019100,0,0,0,1,1,0,0,1,10,1
"ID081086",1,3,3,3,342848,299792,311205,32,5588200,1,2,0,1,1,0,0,0,19,0
"ID879246",0,3,4,1,242480,261353,275541,41,4246100,1,0,0,1,1,0,0,0,10,1
"ID917002",1,6,7,5,482541,444607,467656,30,6340600,1,0,0,1,1,0,1,0,22,1
"ID290771",1,8,11,3,183352,215499,253481,31,4084400,1,0,0,1,1,1,0,1,13,1
"ID140443",1,3,5,1,1000387,1005762,903311,33,5818300,1,0,0,0,1,0,0,1,5,0
"ID992025",0,2,4,4,411282,446720,413504,37,8177300,1,2,0,0,1,0,0,0,17,0
"ID530082",1,3,5,11,388021,434039,434804,32,6765000,0,2,0,1,1,1,0,0,2,1
"ID490952",1,2,0,0,314019,0,0,30,3550300,1,1,1,1,1,0,0,1,8,0
"ID957766",1,6,5,1,526544,479436,468148,29,7719700,1,0,1,1,1,0,0,0,24,1
"ID199883",1,5,7,5,457563,480871,439988,22,5241200,0,1,0,1,1,0,0,1,28,1
"ID415011",0,1,1,1,397189,379226,413776,29,2158400,0,2,0,1,1,0,0,0,23,1
"ID363525",1,1,4,3,414910,349215,389915,30,2909000,1,2,0,1,1,0,0,0,9,1
"ID284938",0,2,1,2,527834,459261,506533,25,3521000,0,0,0,0,1,0,0,0,7,1
"ID019906",1,0,2,5,0,531654,461094,39,4269600,1,0,0,0,1,0,0,0,36,0
"ID283848",0,2,4,4,617278,572382,658680,29,3975700,1,1,0,0,1,0,0,0,6,1
"ID589222",1,2,4,4,560429,571832,563440,34,4605600,1,2,0,1,1,0,0,0,24,1
"ID682123",0,2,0,0,358203,0,0,23,5152100,1,1,0,1,1,0,0,0,24,0
"ID826174",1,2,3,4,462606,477790,396702,30,2669900,0,0,0,1,1,0,0,0,11,0
"ID988952",1,3,8,7,341638,356979,350215,37,6485600,1,1,0,1,0,0,0,0,27,1
"ID998980",1,1,5,6,189195,173354,177510,25,1928800,1,0,1,0,1,0,0,1,16,1
"ID621932",0,2,2,2,151157,152010,138005,33,1989300,1,1,0,1,1,0,0,0,15,0
"ID753877",1,1,1,1,680158,647992,543236,24,3782600,1,0,0,1,1,1,0,0,25,0
"ID335422",0,2,6,7,318114,275471,297607,29,7713600,1,2,0,1,1,0,0,1,14,0
"ID681597",1,1,5,2,364591,369526,444188,40,7876600,1,0,0,1,1,0,1,0,12,1
"ID506086",0,2,3,1,1118276,1169137,1084789,31,2977100,1,2,0,0,0,0,0,0,27,0
"ID234400",0,5,6,4,297959,308084,324289,29,5851800,1,0,1,1,1,0,0,0,4,1
"ID602083",1,2,3,3,516782,532050,451857,35,11995500,1,0,0,1,1,0,0,0,1,1
"ID988470",1,5,6,3,476847,493332,492481,39,5806400,1,1,0,0,0,0,0,1,13,1
"ID344629",0,5,5,3,379573,388860,369307,25,2916700,1,1,1,1,1,1,0,0,28,1
"ID360406",0,3,8,1,406781,405970,520107,30,5005500,1,1,0,1,1,0,1,0,19,1
"ID082988",0,4,1,1,322201,291612,284918,31,6839800,1,2,0,1,1,0,0,0,25,0
"ID247676",1,2,1,3,968846,1168618,1123898,26,8839800,1,0,0,1,1,1,0,1,0,0
"ID041766",0,1,3,2,405670,418220,367873,22,2967900,0,0,0,1,1,0,0,0,17,1
"ID276490",0,2,2,0,504511,546090,0,37,4211900,1,2,0,1,1,0,0,0,29,0
"ID520098",0,6,5,3,789219,816980,792488,32,10342200,1,0,0,1,1,0,0,0,29,0
"ID683652",0,2,2,2,219731,222323,196882,26,6099500,1,1,0,0,1,0,0,0,22,1
"ID407598",1,5,4,9,287665,249084,259913,24,3028600,1,0,0,1,1,0,0,0,9,0
"ID515739",1,2,2,2,382342,327782,278481,29,5329800,1,1,1,1,0,1,0,0,5,0
"ID390094",1,3,1,1,687238,642006,650078,27,4706100,1,1,0,1,1,0,0,0,27,0
"ID721684",1,4,3,2,417662,411112,379945,30,6099500,1,1,0,1,1,0,0,1,20,1
"ID044211",1,1,1,5,637295,705801,763319,32,6824100,1,0,0,0,1,1,0,0,17,0
"ID441283",1,4,5,3,595824,549035,684226,21,3266500,0,2,0,1,1,1,0,0,12,1
"ID112521",1,3,5,2,653585,622791,658322,32,2453200,1,0,0,1,1,0,0,0,14,1
"ID670828",1,5,10,8,331215,304963,279076,32,3941800,1,0,0,1,1,0,0,0,11,1
"ID847420",0,3,2,6,684143,691113,675947,30,4822800,1,2,0,0,0,0,0,1,13,0
"ID594544",0,3,6,3,444137,387730,407711,53,3176700,0,0,1,1,1,1,0,0,3,1
"ID860690",1,3,3,6,288967,244829,249252,32,3947200,0,2,0,1,1,0,0,0,15,0
"ID395504",1,4,5,2,546611,534818,555232,32,5543300,1,1,0,1,1,0,0,0,25,1
"ID825062",1,4,5,3,968332,1100319,1016150,23,3141400,0,1,0,1,1,0,0,0,9,0
"ID687157",1,2,4,2,273182,287927,278760,31,5816500,1,0,0,1,1,0,0,0,8,0
"ID581091",0,6,5,3,329272,308106,340271,33,7302400,1,2,1,1,1,0,0,0,25,0
"ID487249",0,6,6,8,184499,195377,193953,25,4133700,1,2,0,1,1,0,0,0,8,0
"ID259258",0,2,8,4,837743,818500,789818,33,11140400,1,0,0,1,1,0,0,0,19,0
"ID830827",1,4,2,3,251172,245445,240233,36,3245100,0,0,0,1,1,0,0,1,18,0
"ID014038",0,1,2,7,924649,939348,1020594,27,6729900,0,0,0,1,0,0,0,0,11,0
"ID864191",0,1,1,1,138170,122770,106546,29,6233200,0,0,0,1,0,0,0,0,1,0
"ID161075",0,1,1,3,172570,192452,185210,27,5158500,0,0,0,0,1,0,0,0,1,0
"ID545239",1,1,0,2,562933,0,543527,34,5103500,1,2,0,1,1,0,0,1,16,0
"ID744728",1,1,3,2,589809,600680,592735,36,7526400,1,2,0,1,0,0,0,0,20,1
"ID765778",0,3,3,3,266494,252569,244495,26,4458700,1,2,0,1,1,0,0,0,6,0
"ID182265",0,4,4,1,775073,785502,849100,30,6263300,1,1,0,1,1,0,0,0,2,1
"ID927028",0,8,6,4,173073,164728,170234,27,10504900,0,1,0,1,1,0,0,0,28,0
"ID222330",0,3,3,5,804397,909451,838591,30,3764500,1,0,0,1,1,0,0,0,12,0
"ID305790",1,1,4,11,500004,497015,483198,35,5611800,1,0,0,1,1,0,0,1,13,1
"ID936212",1,1,0,3,572946,0,506022,28,5564700,0,0,0,1,1,0,0,0,16,0
"ID030953",1,3,2,0,385930,420539,0,24,4510500,0,2,0,1,1,0,0,0,11,0
"ID963001",1,1,4,4,185330,175944,173563,31,5283100,1,0,0,0,1,0,0,0,7,0
"ID991824",0,1,1,1,502617,407841,412424,22,3520200,1,1,1,0,1,0,0,1,15,1
"ID567238",1,4,2,3,997780,875183,853179,35,6263000,1,1,0,0,1,0,0,0,7,0
"ID873838",1,1,4,2,404736,421492,449159,25,5612400,1,0,0,0,1,0,0,0,24,1
"ID313842",0,4,3,7,370918,381027,401784,35,3195000,0,2,0,0,1,1,0,0,15,1
"ID419161",0,1,2,4,194972,188266,210287,24,3399500,1,0,1,1,1,0,0,0,10,0
"ID327719",0,4,4,5,366271,265439,277112,33,5458900,1,0,0,1,1,0,0,1,7,0
"ID885996",0,3,3,2,546172,559298,508544,30,3971200,1,1,0,1,1,0,0,0,14,1
"ID108495",0,1,2,0,1034521,970135,0,31,3195400,1,1,0,1,1,0,0,0,20,0
"ID237100",1,5,9,9,943606,1146210,1165989,34,7057000,1,0,0,0,1,0,0,0,16,0
"ID799676",1,4,7,7,808968,783469,688329,35,4219500,1,0,0,1,1,0,0,0,6,0
"ID839819",0,1,1,6,178915,180942,153877,34,4046700,1,0,0,1,1,0,0,0,19,0
"ID137843",1,5,5,5,427908,453271,492522,29,6164000,1,1,0,0,1,0,0,1,7,1
"ID461442",0,3,3,3,185659,190960,175422,30,3565200,1,2,0,1,1,0,0,1,29,0
"ID119991",1,2,2,1,192117,193812,191009,40,2104400,1,1,0,0,1,0,0,0,26,0
"ID341459",1,3,3,3,618709,606614,529731,27,5422700,1,2,0,1,1,0,0,0,1,1
"ID880280",1,6,8,3,401302,442877,368826,33,6330200,1,0,1,1,1,0,0,0,9,1
"ID155824",1,1,6,6,778852,726801,865349,38,3892700,1,2,0,0,1,0,0,0,16,0
"ID086635",1,3,4,4,623591,717565,680330,38,1997500,0,2,0,1,1,1,0,0,14,0
"ID205186",0,5,5,2,318473,309624,286162,26,3089400,1,1,0,1,1,0,0,1,6,1
"ID320129",1,3,6,4,630784,602528,562323,25,5172800,0,2,1,1,1,0,0,0,28,0
"ID072656",1,4,7,6,379263,312520,299746,28,4090900,0,0,0,1,1,0,0,0,19,1
"ID273391",0,1,3,3,377304,310390,324309,28,5579000,1,0,0,1,1,0,0,1,28,0
"ID582467",1,1,3,3,545095,479721,572456,31,3014000,0,0,0,0,1,0,0,1,1,1
"ID577736",1,5,5,2,537236,579671,638396,34,3854400,1,0,0,1,1,0,0,0,5,1
"ID617289",0,3,2,1,258814,251780,221296,41,3237800,1,1,0,1,1,0,0,0,23,0
"ID019608",0,3,3,4,610947,522791,567939,25,3385700,0,0,0,0,1,0,0,0,12,1
"ID855718",0,3,2,1,442069,397525,431262,29,8671200,1,1,0,1,1,1,0,0,26,1
"ID155606",1,5,6,4,257652,269698,244740,33,4407700,0,0,0,1,0,0,0,0,16,0
"ID285192",1,5,7,2,712416,593322,582539,38,16369200,1,1,0,1,1,0,0,0,3,1
"ID484797",0,6,4,5,174384,187459,185446,29,4250200,1,1,0,0,1,0,1,1,1,0
"ID897515",1,2,2,4,984520,940674,868805,27,6921700,1,1,1,1,1,0,0,0,3,0
"ID027181",1,1,1,2,349419,348998,353201,32,7499500,1,2,0,0,1,0,0,0,7,0
"ID998494",1,3,5,4,363705,387555,330353,25,8221600,0,0,0,1,1,0,0,1,16,0
"ID468790",0,2,3,2,803255,662636,645794,33,5456800,1,0,0,0,1,0,0,1,8,0
"ID131628",0,5,7,3,665588,611359,552089,42,4220100,1,0,0,1,1,0,0,0,10,0
"ID400272",0,3,3,3,404769,436579,520061,26,6831600,1,0,1,1,1,0,1,0,23,1
"ID106394",1,1,3,3,366967,337926,355064,24,3740900,1,1,0,1,0,1,0,0,21,0
"ID376451",1,3,7,7,743851,706043,710327,27,2744300,1,0,0,1,1,0,0,1,26,0
"ID497073",0,1,1,4,248900,242542,274497,30,4538800,0,2,1,0,1,0,0,0,18,0
"ID962914",1,3,3,4,195777,184446,206376,34,3621700,1,0,0,1,1,0,0,0,11,0
"ID605665",1,3,8,4,523399,581631,584518,33,2026100,1,0,0,1,1,0,0,0,15,1
"ID854752",0,2,2,3,627908,668095,599305,24,3472000,1,0,0,1,1,0,0,0,9,1
"ID025062",0,2,3,3,429520,376406,425459,29,3354100,0,2,0,0,1,0,0,0,20,1
"ID157481",0,1,0,1,519685,0,472624,23,5182800,0,0,0,1,1,0,0,1,2,0
"ID413752",0,4,2,2,888731,1070153,951667,27,5407700,1,2,0,0,0,0,0,0,27,0
"ID320283",0,4,6,6,575209,598125,631689,29,10013100,0,1,0,1,1,0,1,1,17,1
"ID981996",1,3,1,4,966401,1008859,1002051,29,5464000,1,1,0,1,1,0,0,0,19,0
"ID504444",0,5,14,4,328654,388986,401480,38,3101500,1,0,0,0,1,0,0,1,18,1
"ID876692",0,3,2,5,199360,197728,195338,28,5271600,0,1,0,0,1,0,0,0,18,0
"ID724777",1,2,4,3,930317,884611,778839,26,4671900,1,2,0,0,1,0,0,1,19,0
"ID836230",0,6,5,4,718076,770897,847704,25,6509000,1,2,0,1,1,0,0,0,4,0
"ID782535",0,1,3,0,455148,485653,0,28,7522100,0,0,1,1,1,0,0,1,12,1
"ID938453",1,5,5,6,364672,377092,395972,36,8008800,1,0,0,1,1,0,0,0,17,1
"ID632146",0,3,6,1,368534,446590,446850,31,6672700,0,0,0,0,1,0,0,0,1,1
"ID014249",0,2,1,2,503861,488475,440235,29,3814200,1,0,0,1,1,0,0,0,14,0
"ID082022",1,5,8,3,358972,339154,284470,25,5581100,1,2,0,0,1,1,0,1,11,1
"ID868399",0,2,4,4,304730,225790,238030,36,4912300,1,1,0,1,1,0,0,0,6,0
"ID905385",1,1,1,2,521302,558535,558400,20,5468700,0,1,0,1,1,0,1,1,24,1
"ID366586",1,3,5,5,203140,194224,172255,34,3715800,0,0,1,0,1,0,1,1,22,0
"ID680796",0,4,2,2,715460,687179,786407,30,5814900,1,0,1,0,0,0,0,0,19,0
"ID062598",1,4,5,9,384734,430693,367208,28,12061400,0,2,0,0,1,0,0,0,20,1
"ID174143",0,2,2,3,249365,269589,281401,30,4143400,1,0,1,1,1,0,0,0,22,0
"ID386071",0,1,2,4,176702,195853,214859,30,7719300,1,0,0,1,1,0,0,0,15,0
"ID019184",1,4,5,3,115585,113336,122719,37,2788900,1,2,0,0,1,0,0,0,27,0
"ID223692",1,4,3,4,496010,528739,433462,24,5547600,1,0,0,0,1,0,0,0,16,1
"ID294170",1,6,7,7,536906,495767,565939,31,2030200,1,0,1,0,1,0,0,0,10,0
"ID054553",0,6,9,6,344413,350219,357778,26,7734800,1,0,0,1,1,0,0,0,18,1
"ID974649",1,1,1,2,262078,288482,302002,22,4581800,0,0,0,1,1,0,0,1,12,0
"ID335866",0,3,1,6,970866,1054287,959419,24,4769500,0,1,0,1,1,0,0,0,29,0
"ID984018",1,3,3,0,353196,374630,0,24,10217000,1,0,0,1,1,0,0,0,26,0
"ID946084",0,4,6,7,352710,374365,445469,30,4951500,1,1,0,0,1,0,0,0,11,1
"ID599969",0,4,5,7,400831,359462,427276,29,6586400,1,1,1,1,0,0,0,0,6,1
"ID244819",1,2,1,3,500445,548377,587436,24,1869400,1,1,1,1,1,0,0,0,21,1
"ID237501",0,4,5,5,550838,485269,459083,28,8336000,0,0,0,0,0,0,0,0,16,1
"ID927666",0,2,3,5,559952,432907,433973,23,6776900,0,0,0,1,1,1,0,0,5,1
"ID060856",1,6,7,6,384060,429995,442315,24,6330200,1,1,0,1,1,0,0,0,1,1
"ID150795",1,2,5,2,296942,299176,300933,25,3133000,0,2,1,1,1,0,0,0,15,0
"ID802663",1,2,2,2,474807,512810,519505,28,4129100,1,2,0,1,0,0,0,0,19,1
"ID032737",1,1,4,4,511521,477289,419915,41,13135700,1,1,0,1,1,0,0,1,29,1
"ID475378",1,6,5,7,785496,824584,794842,27,9275400,1,0,0,1,1,0,0,0,22,0
"ID417893",0,4,3,2,360559,336113,319682,28,4168500,0,0,1,1,1,0,0,0,23,0
"ID878186",1,3,3,5,348154,400051,402086,27,5104000,1,1,0,1,1,0,0,1,26,1
"ID257478",1,2,5,2,443866,551252,688799,27,2762900,1,1,1,1,1,0,0,1,8,0
"ID053097",1,7,4,7,158967,138754,129837,31,5748800,0,0,0,1,1,0,0,0,21,0
"ID120192",1,2,4,2,549418,519244,496970,27,3472700,0,1,0,0,1,0,0,1,0,1
"ID585627",1,1,2,2,505490,491276,477989,44,7574000,1,1,0,1,0,1,0,0,17,1
